195,1384
195,1655
195,1893
195,1916
196,491
196,625
196,1004
196,1539
196,1654
197,1600
198,625
198,1107
200,469
200,797
200,842
200,1718
200,1901
201,1472
202,469
202,1472
203,451
203,453
203,469
203,531
203,625
203,704
203,923
203,938
203,965
203,1261
203,1413
203,1479
203,1663
203,1692
203,1784
204,878
204,1249
204,1418
204,1457
204,1992
206,988
206,1015
207,515
208,1169
209,1713
210,819
211,880
212,791
212,1238
212,1317
212,1871
213,842
213,923
213,1025
214,469
214,1035
214,1485
214,1539
214,1796
214,1848
216,289
216,388
216,469
216,509
216,625
216,680
216,878
216,892
216,922
216,1070
216,1225
216,1261
216,1405
216,1539
216,1700
216,1754
216,1766
217,625
217,1847
218,1495
219,1418
220,698
220,1068
220,1214
221,1095
221,1649
221,1669
221,1989
223,242
223,625
223,1082
223,1736
224,1755
225,1246
225,1505
227,469
227,841
227,940
227,1307
227,1692
227,1788
229,1146
230,1583
231,407
232,625
232,1385
233,244
233,318
233,625
233,760
233,859
233,871
233,1462
233,1576
233,1765
233,1790
235,791
235,1035
237,244
237,469
237,788
237,1150
237,1206
237,1442
237,1997
239,625
239,941
239,1355
239,1362
239,1505
239,1506
240,343
240,431
240,441
240,453
240,1572
244,469
244,592
244,625
244,923
244,1064
244,1261
244,1610
244,1848
245,625
245,768
245,1466
246,295
246,1442
246,1717
247,1651
248,625
248,1655
249,313
249,528
249,936
250,625
250,1261
250,1385
251,625
251,1225
253,319
253,617
253,1360
254,1485
254,1720
254,1857
255,1261
255,1452
255,1467
256,591
257,469
257,1418
258,878
259,1261
260,1907
261,844
262,469
262,584
262,625
262,1203
262,1692
263,537
263,1784
264,469
264,516
264,584
264,1163
264,1263
264,1633
265,1655
265,1872
267,337
268,762
268,892
268,1082
268,1692
269,1586
270,1921
271,1692
271,1831
272,843
272,1505
272,1655
272,1909
273,913
273,1572
274,625
274,686
274,1692
275,1799
276,419
276,625
276,808
276,1405
276,1539
276,1572
276,1575
276,1971
278,1764
279,469
280,628
280,762
280,763
280,1388
281,842
281,912
281,988
281,1032
281,1318
281,1692
281,1720
282,560
282,625
282,857
282,1008
283,695
283,1548
284,1338
284,1505
284,1655
285,625
285,1286
285,1472
285,1586
285,1600
286,1026
286,1532
287,485
287,575
287,625
287,862
287,878
287,988
287,1108
287,1235
287,1496
287,1655
287,1692
287,1709
287,1872
287,1911
288,842
289,469
289,497
289,578
289,625
289,790
289,892
289,1058
289,1099
289,1261
291,469
292,453
292,471
292,522
292,658
292,1744
294,865
294,881
294,1442
294,1656
295,431
295,469
295,504
295,625
295,632
295,677
295,713
295,787
295,1108
295,1125
295,1131
295,1159
295,1184
295,1266
295,1326
295,1359
295,1413
295,1496
295,1539
295,1572
295,1658
295,1692
295,1789
295,1890
296,1057
298,1217
299,469
300,908
300,944
300,1784
301,625
302,625
302,1539
305,1647
306,1077
306,1255
306,1516
307,730
307,1980
309,417
309,1458
310,625
310,1243
310,1405
311,469
311,1522
311,1871
313,435
313,1711
314,436
314,528
314,1190
314,1575
317,1338
318,325
318,469
318,625
319,431
319,469
319,475
319,482
319,574
319,625
319,760
319,770
319,878
319,903
319,906
319,1044
319,1160
319,1194
319,1505
319,1532
319,1572
319,1655
319,1692
319,1789
319,1872
320,1693
320,1822
321,1655
321,1755
321,1872
324,1168
325,469
325,625
325,1387
325,1848
325,1955
326,625
326,842
326,1013
326,1505
326,1692
326,1721
328,677
330,469
331,1505
333,625
334,847
336,503
336,856
336,923
336,1073
336,1606
336,1766
336,1880
337,1387
338,368
338,625
338,1900
339,1539
340,790
340,1833
341,469
341,1499
343,677
344,641
345,407
345,625
345,1720
346,948
346,1206
346,1845
348,625
348,1314
348,1539
348,1692
349,1496
352,420
352,535
352,1293
352,1523
353,625
353,747
353,1225
353,1509
354,442
354,625
354,708
354,881
354,1174
354,1422
356,1692
356,1997
358,1179
358,1604
359,1574
359,1713
360,625
360,969
360,1281
360,1692
360,1814
361,1586
363,803
363,1691
363,1718
363,1736
364,625
365,997
365,1983
366,625
366,1502
366,1820
367,469
367,538
368,625
369,1127
369,1574
369,1753
370,598
370,1692
371,936
372,752
372,778
372,842
372,1052
372,1811
373,401
375,896
376,1505
376,1506
377,1692
378,888
379,407
379,1378
380,1692
381,1352
381,1377
381,1530
381,1822
382,1426
382,1505
384,671
384,1587
385,625
385,1088
385,1654
386,1695
388,1594
389,519
389,1030
389,1921
390,714
393,1261
394,1784
394,1833
396,1697
397,859
398,625
399,612
399,1916
400,1309
401,1866
403,625
403,1074
403,1805
404,1915
405,1609
406,463
406,896
407,1145
407,1871
408,516
408,1600
409,1669
410,1568
411,1833
412,1352
413,1655
418,823
419,462
419,483
419,496
419,625
419,632
419,906
419,1223
419,1295
419,1375
419,1381
419,1508
419,1572
419,1675
419,1888
420,625
420,749
420,957
420,1261
420,1338
420,1911
420,1985
421,483
421,1120
425,456
425,677
425,892
426,625
426,842
426,887
426,1164
428,469
428,625
428,1572
430,625
430,773
430,878
430,935
430,1692
431,454
431,483
431,625
431,730
431,779
431,842
431,1051
431,1130
431,1226
431,1505
431,1506
431,1532
431,1591
431,1720
431,1734
431,1764
431,1848
431,1872
431,1977
432,1261
433,548
434,938
434,989
434,1627
434,1910
435,488
435,1216
436,625
436,739
436,1477
436,1692
436,1754
436,1924
438,1472
439,1254
441,483
441,1368
441,1479
441,1692
442,460
442,625
442,1884
444,572
444,1032
444,1973
445,1978
446,469
446,1268
447,625
447,654
447,1790
448,1692
449,820
449,853
449,1286
449,1633
450,469
451,765
451,838
451,1784
452,1044
452,1403
452,1505
453,467
453,469
453,520
453,575
453,586
453,599
453,624
453,625
453,644
453,693
453,698
453,756
453,765
453,842
453,923
453,930
453,1091
453,1151
453,1179
453,1190
453,1215
453,1225
453,1256
453,1261
453,1288
453,1303
453,1307
453,1309
453,1338
453,1442
453,1472
453,1496
453,1505
453,1516
453,1539
453,1645
453,1655
453,1692
453,1695
453,1701
453,1720
453,1736
453,1761
453,1766
453,1768
453,1769
453,1786
453,1804
453,1843
453,1868
453,1885
453,1889
453,1940
456,1983
458,558
458,1736
459,1022
459,1050
460,1403
460,1833
460,1976
460,1997
461,1047
461,1679
462,892
462,1313
464,504
464,1019
465,1297
467,625
467,1092
467,1623
467,1692
467,1837
468,469
468,712
469,479
469,482
469,483
469,492
469,513
469,519
469,537
469,553
469,560
469,564
469,573
469,586
469,595
469,604
469,625
469,632
469,636
469,653
469,672
469,695
469,721
469,737
469,748
469,759
469,770
469,797
469,815
469,818
469,820
469,821
469,822
469,829
469,838
469,842
469,869
469,878
469,882
469,892
469,896
469,901
469,908
469,923
469,924
469,932
469,938
469,941
469,956
469,964
469,997
469,1022
469,1062
469,1075
469,1145
469,1152
469,1171
469,1179
469,1181
469,1193
469,1208
469,1210
469,1225
469,1246
469,1251
469,1261
469,1284
469,1286
469,1297
469,1307
469,1319
469,1322
469,1334
469,1338
469,1344
469,1350
469,1352
469,1373
469,1380
469,1384
469,1385
469,1392
469,1403
469,1411
469,1442
469,1452
469,1458
469,1472
469,1488
469,1496
469,1505
469,1510
469,1532
469,1539
469,1542
469,1546
469,1551
469,1563
469,1572
469,1586
469,1600
469,1643
469,1653
469,1655
469,1664
469,1692
469,1693
469,1694
469,1702
469,1713
469,1722
469,1736
469,1745
469,1749
469,1769
469,1770
469,1784
469,1789
469,1790
469,1796
469,1801
469,1814
469,1845
469,1847
469,1848
469,1866
469,1870
469,1874
469,1886
469,1903
469,1916
469,1944
469,1956
469,1962
469,1982
469,1983
469,1997
470,844
471,1663
475,725
476,625
477,928
479,961
479,1362
481,1539
482,483
482,1911
483,522
483,535
483,604
483,625
483,647
483,675
483,750
483,842
483,973
483,1172
483,1328
483,1355
483,1496
483,1539
483,1572
483,1673
483,1692
483,1736
483,1784
483,1812
483,1871
483,1886
485,1165
485,1338
485,1488
486,1473
486,1692
488,606
488,625
488,929
488,950
488,1188
489,706
489,964
492,1335
494,1464
494,1686
496,516
496,781
498,1208
500,625
500,781
500,923
503,1173
503,1218
504,1525
505,1692
506,1754
507,625
507,633
507,761
508,724
508,1918
509,1951
510,978
510,1362
511,839
511,1505
512,929
512,1766
515,1145
515,1457
515,1509
515,1539
516,569
516,625
516,686
516,923
516,1271
516,1409
516,1462
516,1655
516,1692
516,1941
518,1190
519,566
519,625
519,1384
519,1458
520,625
520,1145
520,1295
520,1355
520,1422
520,1505
521,1156
521,1270
522,997
522,1127
522,1636
522,1799
523,1003
523,1217
524,1338
525,1342
525,1757
526,1076
527,625
528,1722
529,579
529,842
530,625
530,1338
530,1373
531,597
531,632
531,842
531,1068
531,1769
531,1858
533,900
533,943
533,1044
533,1655
533,1766
533,1963
534,625
534,1720
535,842
536,842
536,1447
538,567
538,881
539,1692
540,1261
541,1600
542,1736
544,988
545,591
545,625
545,1048
545,1692
546,1692
547,1442
547,1600
547,1816
548,1338
548,1544
549,1505
550,828
551,1692
554,566
555,1854
556,625
556,789
556,892
556,1135
556,1766
557,625
559,1505
560,1558
561,1505
561,1539
562,696
562,1472
563,646
564,572
564,842
566,757
566,825
566,1156
566,1261
566,1328
566,1501
566,1526
566,1656
566,1899
566,1972
568,1799
569,1049
571,1218
572,658
572,765
572,1050
572,1665
572,1692
572,1833
574,625
574,1505
574,1568
574,1854
575,1326
577,625
577,1405
577,1655
577,1779
579,1686
583,636
583,867
583,1354
583,1845
584,625
584,706
584,774
584,923
584,1586
584,1692
584,1848
586,625
586,646
586,1445
586,1809
587,1472
588,878
589,625
591,766
591,1914
592,1576
592,1924
593,1338
593,1736
594,1707
594,1949
595,1520
596,1434
596,1917
597,1508
598,1623
598,1784
599,1755
600,1736
603,625
603,801
603,1502
603,1692
604,612
604,625
604,1080
604,1139
604,1338
604,1763
605,1504
606,867
606,916
606,1220
606,1496
606,1526
606,1789
607,1410
607,1691
609,1497
609,1913
610,1462
610,1574
610,1600
611,625
611,1493
611,1996
612,882
612,1725
614,1224
616,1980
618,879
618,1518
619,1766
620,674
620,681
620,1387
621,686
622,1403
623,838
625,632
625,635
625,640
625,654
625,663
625,677
625,686
625,691
625,694
625,695
625,696
625,698
625,704
625,705
625,720
625,730
625,733
625,736
625,748
625,765
625,773
625,781
625,782
625,790
625,796
625,797
625,799
625,803
625,825
625,829
625,834
625,841
625,842
625,853
625,859
625,869
625,874
625,875
625,878
625,884
625,892
625,893
625,896
625,905
625,906
625,911
625,920
625,922
625,923
625,929
625,934
625,935
625,936
625,938
625,941
625,943
625,950
625,964
625,965
625,974
625,989
625,995
625,997
625,1016
625,1023
625,1033
625,1040
625,1046
625,1052
625,1080
625,1091
625,1095
625,1097
625,1108
625,1118
625,1124
625,1128
625,1130
625,1145
625,1148
625,1156
625,1168
625,1169
625,1174
625,1175
625,1179
625,1184
625,1195
625,1202
625,1203
625,1208
625,1212
625,1217
625,1224
625,1225
625,1243
625,1256
625,1258
625,1261
625,1264
625,1270
625,1272
625,1284
625,1286
625,1302
625,1307
625,1311
625,1314
625,1320
625,1328
625,1330
625,1336
625,1338
625,1342
625,1348
625,1349
625,1352
625,1354
625,1356
625,1357
625,1362
625,1368
625,1369
625,1372
625,1373
625,1380
625,1385
625,1387
625,1394
625,1395
625,1408
625,1420
625,1422
625,1426
625,1433
625,1436
625,1440
625,1442
625,1444
625,1449
625,1452
625,1460
625,1462
625,1464
625,1472
625,1476
625,1480
625,1486
625,1496
625,1505
625,1506
625,1516
625,1523
625,1535
625,1539
625,1540
625,1548
625,1552
625,1553
625,1568
625,1572
625,1574
625,1586
625,1587
625,1595
625,1600
625,1640
625,1650
625,1653
625,1655
625,1669
625,1670
625,1675
625,1692
625,1693
625,1694
625,1696
625,1697
625,1703
625,1706
625,1713
625,1716
625,1720
625,1721
625,1723
625,1725
625,1728
625,1734
625,1736
625,1738
625,1743
625,1750
625,1754
625,1761
625,1764
625,1766
625,1773
625,1781
625,1784
625,1787
625,1788
625,1830
625,1833
625,1847
625,1848
625,1850
625,1855
625,1860
625,1864
625,1865
625,1866
625,1871
625,1872
625,1881
625,1885
625,1886
625,1892
625,1893
625,1897
625,1899
625,1903
625,1911
625,1929
625,1935
625,1936
625,1945
625,1950
625,1953
625,1959
625,1972
625,1976
625,1983
625,1993
625,1997
625,1998
625,1999
626,1496
628,862
628,1182
629,1313
630,1068
631,1261
632,639
632,772
632,1079
632,1229
632,1452
632,1488
632,1505
632,1572
632,1986
633,1946
634,1692
634,1896
635,1532
635,1850
637,1490
637,1872
638,797
638,894
638,1224
641,1058
641,1113
641,1402
641,1762
643,1655
643,1755
644,910
644,1626
644,1692
645,949
645,987
645,1360
645,1384
646,724
647,1603
648,906
648,1523
648,1736
649,891
649,1413
650,1115
652,1489
652,1877
654,1639
654,1673
654,1689
656,1737
657,1403
658,1489
660,880
661,1307
662,1212
662,1376
662,1386
662,1569
662,1692
663,1208
663,1327
664,688
664,1631
665,1539
666,937
666,1091
666,1428
667,1581
669,1437
669,1692
669,1780
670,1572
670,1765
672,1225
672,1452
673,781
673,1462
674,878
675,1179
675,1266
675,1403
675,1919
676,988
676,1596
677,838
677,888
677,1216
677,1452
677,1462
677,1499
677,1606
677,1676
677,1958
678,739
678,1871
679,1026
679,1221
679,1619
680,1646
681,1082
682,1372
682,1655
685,730
685,890
685,1447
686,694
686,875
687,1462
687,1631
688,742
688,1082
688,1146
688,1600
689,839
689,1516
690,747
690,1675
693,842
693,997
693,1460
693,1961
694,1655
694,1833
695,1577
695,1692
696,1866
698,1122
698,1458
699,997
699,1784
700,1283
700,1385
701,871
701,1361
701,1692
702,1697
703,1278
704,787
706,855
706,1472
708,1681
708,1735
709,1462
710,1917
712,1297
712,1425
714,1766
714,1959
716,1472
718,1692
718,1766
719,1318
723,1798
725,1224
727,1233
730,941
730,960
730,1109
730,1378
730,1422
730,1496
730,1692
730,1784
731,1779
732,1673
733,1802
733,1880
736,1692
737,864
737,1189
737,1338
737,1496
743,1354
743,1614
746,1582
747,1338
747,1846
747,1947
748,878
749,1692
750,1010
750,1126
751,1467
753,1178
753,1908
754,1312
754,1338
756,1231
757,1506
757,1711
759,1773
759,1939
762,842
762,1894
764,1473
765,1655
768,1338
768,1766
772,938
772,1189
774,1416
775,1073
775,1210
775,1472
777,1023
777,1692
778,1462
780,1761
781,1076
781,1747
782,838
784,1179
784,1524
784,1658
784,1726
786,1217
788,1134
788,1351
789,1983
790,853
791,1384
792,1209
797,1352
797,1928
798,1261
798,1836
799,959
799,1007
799,1108
800,1980
801,1373
801,1550
801,1697
802,1911
803,1655
803,1911
804,825
804,1723
804,1918
805,1505
805,1689
806,1217
806,1544
808,1692
808,1705
809,1697
809,1833
812,1318
813,1327
813,1533
813,1655
815,1026
816,1421
816,1766
820,1692
820,1766
821,1692
822,1274
825,844
825,1093
825,1259
825,1496
825,1692
828,1261
828,1511
828,1535
828,1588
828,1692
831,1472
831,1817
832,1457
833,1505
835,1488
838,1352
838,1479
838,1572
838,1655
838,1692
841,1286
842,853
842,864
842,899
842,901
842,924
842,949
842,997
842,1013
842,1140
842,1155
842,1216
842,1223
842,1238
842,1248
842,1252
842,1261
842,1286
842,1308
842,1338
842,1383
842,1385
842,1405
842,1413
842,1496
842,1505
842,1549
842,1600
842,1655
842,1687
842,1692
842,1694
842,1713
842,1782
842,1839
842,1847
842,1852
842,1872
842,1888
842,1924
842,1938
842,1943
842,1980
844,1701
846,1487
847,863
849,1655
851,886
851,1655
851,1997
852,941
852,1360
852,1769
853,1154
853,1259
853,1458
853,1472
853,1623
853,1784
853,1833
853,1848
853,1858
853,1945
856,1724
856,1830
857,1110
858,1261
858,1902
859,896
859,1283
859,1472
861,1651
861,1848
862,978
863,1068
863,1082
863,1385
863,1462
863,1535
863,1557
864,878
864,943
864,1225
864,1754
864,1845
867,1225
869,1505
869,1586
870,1017
870,1736
870,1783
872,1565
872,1653
872,1669
873,1087
873,1535
873,1692
874,912
875,1261
875,1516
876,1921
877,972
877,1473
878,880
878,1005
878,1225
878,1338
878,1442
878,1505
878,1690
878,1692
878,1735
878,1910
878,1913
878,1960
878,1992
880,1193
880,1605
881,1047
881,1479
882,1338
882,1530
882,1572
883,1104
883,1472
885,1256
885,1442
886,1720
887,1208
887,1301
890,1261
890,1692
892,923
892,1005
892,1079
892,1087
892,1154
892,1373
892,1382
892,1527
892,1572
892,1607
892,1625
892,1656
892,1687
892,1692
892,1754
892,1872
892,1951
894,1128
896,1052
896,1187
896,1659
896,1692
897,1644
898,1393
899,1276
899,1646
899,1848
902,975
902,1462
903,911
903,1344
906,1001
906,1077
907,1108
907,1426
907,1497
907,1504
908,923
908,989
908,1444
908,1586
909,1129
910,1414
910,1692
912,938
912,1655
914,1847
915,1887
916,1458
920,1660
923,1215
923,1225
923,1252
923,1260
923,1277
923,1286
923,1398
923,1600
923,1645
923,1692
923,1845
923,1871
923,1946
923,1977
924,1452
926,1539
927,1362
928,982
929,943
929,1035
933,1324
933,1593
934,1592
935,1496
936,1139
936,1496
936,1505
936,1692
936,1694
936,1871
938,1085
938,1328
938,1462
938,1644
938,1720
939,1697
940,1942
941,1110
941,1452
941,1736
941,1933
942,1829
943,1225
943,1692
945,1225
945,1299
945,1388
946,1508
946,1655
947,1087
948,1997
949,1112
950,1261
951,1192
951,1422
951,1539
951,1692
952,1261
952,1604
952,1692
954,1472
957,1784
963,1527
963,1659
964,1149
964,1462
967,1169
968,1169
974,1694
977,1291
978,1462
979,1017
979,1924
981,1352
982,1199
982,1848
985,1547
985,1911
985,1962
987,1505
988,1264
990,1338
994,1224
995,1066
997,1026
997,1054
997,1179
997,1233
997,1261
997,1593
997,1626
997,1692
997,1761
998,1700
1000,1321
1001,1225
1001,1505
1003,1692
1005,1539
1005,1736
1005,1766
1009,1058
1010,1939
1011,1898
1013,1506
1013,1692
1015,1202
1015,1505
1016,1505
1016,1589
1018,1338
1018,1866
1019,1459
1021,1357
1023,1543
1023,1572
1025,1740
1025,1761
1026,1505
1026,1655
1026,1692
1027,1179
1027,1836
1029,1318
1030,1338
1030,1412
1030,1866
1031,1845
1032,1433
1032,1567
1032,1685
1033,1295
1034,1692
1035,1052
1035,1269
1035,1675
1036,1382
1037,1362
1038,1512
1040,1217
1040,1980
1041,1238
1042,1655
1043,1694
1044,1097
1044,1655
1046,1983
1048,1191
1048,1523
1049,1384
1052,1692
1053,1692
1054,1608
1055,1104
1055,1692
1055,1888
1056,1079
1056,1505
1056,1956
1056,1975
1057,1997
1058,1637
1061,1924
1061,1959
1062,1975
1065,1692
1068,1402
1068,1766
1068,1790
1071,1505
1074,1633
1075,1448
1075,1850
1075,1899
1076,1672
1076,1955
1077,1459
1077,1539
1077,1615
1078,1488
1078,1539
1079,1153
1079,1462
1080,1397
1080,1572
1081,1130
1081,1788
1082,1385
1082,1782
1084,1326
1084,1692
1085,1385
1086,1385
1086,1673
1090,1869
1091,1539
1095,1546
1096,1692
1096,1819
1099,1110
1099,1720
1102,1373
1102,1911
1103,1338
1103,1505
1105,1179
1105,1362
1105,1443
1105,1533
1105,1781
1107,1997
1108,1329
1108,1422
1108,1505
1108,1539
1108,1587
1108,1675
1108,1687
1108,1766
1109,1539
1109,1955
1110,1521
1113,1411
1114,1819
1116,1655
1116,1680
1118,1144
1122,1326
1123,1336
1123,1505
1124,1476
1124,1505
1124,1629
1125,1462
1127,1422
1127,1828
1131,1529
1138,1720
1139,1422
1139,1852
1141,1261
1143,1225
1145,1338
1145,1692
1146,1384
1146,1488
1146,1720
1146,1736
1147,1261
1148,1225
1148,1338
1148,1505
1151,1360
1151,1409
1151,1720
1151,1847
1152,1555
1152,1658
1153,1160
1153,1981
1156,1158
1158,1464
1158,1992
1159,1997
1160,1385
1164,1405
1164,1692
1164,1781
1169,1407
1169,1489
1169,1505
1169,1572
1170,1179
1170,1655
1170,1692
1171,1692
1174,1335
1174,1366
1174,1417
1176,1911
1177,1687
1178,1766
1179,1181
1179,1235
1179,1334
1179,1518
1179,1653
1179,1670
1179,1678
1180,1872
1182,1455
1182,1506
1182,1586
1182,1968
1186,1713
1188,1352
1190,1347
1191,1403
1191,1565
1193,1505
1193,1720
1199,1526
1201,1225
1201,1701
1202,1442
1202,1761
1206,1225
1206,1328
1206,1505
1206,1686
1208,1523
1208,1539
1208,1736
1208,1879
1208,1997
1209,1422
1212,1220
1212,1872
1216,1261
1216,1891
1217,1462
1217,1505
1217,1692
1219,1623
1220,1505
1223,1655
1224,1352
1225,1392
1225,1505
1225,1583
1225,1673
1225,1692
1225,1744
1225,1871
1225,1879
1225,1922
1225,1959
1231,1363
1231,1505
1231,1570
1231,1776
1233,1655
1236,1505
1236,1783
1238,1285
1238,1784
1238,1792
1241,1784
1243,1895
1249,1692
1251,1872
1252,1391
1252,1572
1253,1505
1255,1307
1255,1422
1255,1555
1255,1673
1255,1909
1257,1587
1258,1496
1258,1642
1258,1939
1260,1268
1261,1315
1261,1364
1261,1412
1261,1442
1261,1458
1261,1496
1261,1505
1261,1629
1261,1673
1261,1692
1261,1761
1261,1764
1261,1793
1261,1822
1261,1874
1261,1916
1261,1926
1261,1997
1262,1369
1264,1354
1265,1707
1266,1302
1266,1505
1266,1655
1267,1372
1267,1472
1268,1505
1269,1453
1270,1417
1270,1505
1270,1754
1271,1550
1271,1904
1272,1496
1272,1655
1273,1833
1276,1334
1276,1788
1277,1462
1277,1872
1279,1558
1280,1505
1281,1462
1282,1942
1283,1639
1284,1568
1286,1291
1286,1426
1286,1776
1289,1461
1290,1345
1291,1429
1291,1684
1297,1833
1301,1708
1301,1847
1302,1692
1303,1777
1304,1379
1307,1442
1307,1691
1307,1713
1308,1476
1310,1600
1311,1515
1312,1372
1312,1692
1313,1724
1313,1912
1315,1472
1318,1420
1326,1877
1327,1338
1327,1692
1327,1955
1328,1496
1328,1539
1328,1655
1328,1692
1328,1897
1332,1977
1334,1350
1334,1386
1334,1673
1336,1725
1338,1442
1338,1472
1338,1496
1338,1505
1338,1521
1338,1530
1338,1549
1338,1587
1338,1673
1338,1692
1338,1693
1338,1722
1338,1730
1338,1752
1338,1754
1338,1799
1338,1805
1338,1814
1338,1822
1338,1849
1338,1898
1338,1941
1338,1987
1340,1692
1342,1352
1345,1774
1346,1539
1347,1412
1347,1505
1347,1840
1350,1543
1350,1656
1350,1799
1351,1502
1351,1659
1352,1472
1352,1692
1352,1764
1355,1405
1358,1694
1360,1539
1360,1819
1360,1850
1362,1539
1362,1543
1362,1690
1362,1732
1362,1736
1362,1983
1362,1998
1363,1539
1369,1385
1369,1506
1372,1539
1372,1692
1372,1832
1373,1499
1373,1784
1373,1881
1373,1916
1373,1965
1374,1766
1377,1418
1377,1872
1380,1476
1380,1831
1383,1420
1384,1446
1384,1655
1384,1720
1385,1568
1385,1655
1387,1505
1387,1535
1387,1574
1387,1627
1387,1699
1387,1934
1387,1940
1388,1516
1392,1403
1395,1496
1398,1692
1399,1641
1403,1480
1403,1505
1403,1655
1404,1423
1406,1594
1406,1692
1407,1732
1409,1697
1409,1760
1410,1655
1410,1954
1411,1692
1413,1507
1413,1713
1413,1937
1414,1452
1418,1442
1418,1655
1418,1692
1418,1693
1418,1882
1420,1973
1422,1505
1422,1562
1422,1674
1422,1872
1422,1963
1427,1692
1428,1535
1428,1866
1429,1655
1429,1784
1431,1521
1433,1539
1433,1976
1436,1664
1437,1713
1440,1610
1441,1692
1442,1469
1442,1505
1442,1539
1442,1586
1442,1595
1442,1655
1442,1747
1442,1761
1442,1784
1444,1480
1444,1692
1446,1505
1448,1788
1449,1701
1452,1505
1452,1572
1452,1850
1455,1833
1456,1692
1456,1736
